Year,DNO,Import Unique Identifier,LLFC,Import MPANs/MSIDs,Export Unique Identifier,LLFC,Export MPANs/MSIDs,Name,Residual Charging Band,Import Super Red unit charge (p/kWh),Import fixed charge (p/day),Import capacity charge (p/kVA/day),Import exceeded capacity charge (p/kVA/day),Export Super Red unit charge (p/kWh),Export fixed charge (p/day),Export capacity charge (p/kVA/day),Export exceeded capacity charge (p/kVA/day),Strike
2025/26,South Eastern England Electricity Network,CWSTBS,,ENET,CWSTBS,,ENET,CWSTBS,,0.001,27.67,0.6,0.6,-0.063,27.67,0.05,0.05,
2025/26,South Eastern England Electricity Network,DSCPRK,704,1900091637072,DSCPRK,704,1900091637081,DSCPRK,3.0,0.005,34651.69,0.91,0.91,-0.006,1989.83,0.05,0.05,
2025/26,South Eastern England Electricity Network,HADLOW,744,1900091217043,HADLOW,744,1900091217052,HADLOW,,5.006,2.99,2.84,2.84,0.0,1128.89,0.05,0.05,
2025/26,South Eastern England Electricity Network,HORAMS,701,1900091200068,HORAMS,701,1900091200077,HORAMS,,0.0,21.57,4.38,4.38,0.0,2804.15,0.05,0.05,
2025/26,South Eastern England Electricity Network,KENTI2,746,1900091199519,KENTI2,746,1900091199528,KENTI2,1.0,0.0,2976.29,0.8,0.8,0.0,500.43,0.05,0.05,
2025/26,South Eastern England Electricity Network,KNTSFM,,MSID: 7435,KNTSFM,,MSID: 7436,KNTSFM,,0.685,1260.0,1.01,1.01,-0.869,1326.71,0.05,0.05,
2025/26,South Eastern England Electricity Network,LENHAM,736,1900091081560,LENHAM,736,1900091081570,LENHAM,,1.746,20.98,1.87,1.87,0.0,2098.11,0.05,0.05,
2025/26,South Eastern England Electricity Network,MARSHB,709,1900091310596,MARSHB,709,1900091310601,MARSHB,,0.0,32.8,1.22,1.22,0.0,1338.09,0.05,0.05,
2025/26,South Eastern England Electricity Network,MLMAYN,749,1900091079241,MLMAYN,749,1900091079232,MLMAYN,,0.0,2.25,2.68,2.68,0.0,1077.67,0.05,0.05,
2025/26,South Eastern England Electricity Network,MVVRID,710,1900091199138,MVVRID,710,1900091199147,MVVRID,,0.0,2704.3,0.68,0.68,0.0,14224.61,0.05,0.05,
2025/26,South Eastern England Electricity Network,ORCHRD,753,1900091085120,ORCHRD,753,1900091085110;1900091349724;1900091349733,ORCHRD,,0.018,8.49,2.33,2.33,0.0,1528.66,0.05,0.05,
2025/26,South Eastern England Electricity Network,POSHWF,719,1900091227307,POSHWF,719,1900091227316,POSHWF,,0.002,10.08,1.13,1.13,0.0,503.9,0.05,0.05,
2025/26,South Eastern England Electricity Network,SELLSF,720,1900091360950,SELLSF,720,1900091360969,SELLSF,,0.0,6.07,1.44,1.44,0.0,1177.76,0.05,0.05,
2025/26,South Eastern England Electricity Network,STAREN,729,1900060830217,STAREN,729,1900060830226,STAREN,1.0,0.46,5090.23,1.22,1.22,,,,,
2025/26,South Eastern England Electricity Network,SYCAMR,737,1900091090096,SYCAMR,737,1900091090101,SYCAMR,,0.867,94.49,1.54,1.54,0.0,3401.5,0.05,0.05,
2025/26,South Eastern England Electricity Network,THORNE,750,1900091171364,THORNE,750,1900091171373,THORNE,,0.0,32.01,1.58,1.58,0.0,3328.88,0.05,0.05,
2025/26,South Eastern England Electricity Network,TONGSF,711,1900091363000,TONGSF,711,1900091363019,TONGSF,1.0,0.02,3011.4,1.52,1.52,0.0,3785.05,0.05,0.05,
2025/26,South Eastern England Electricity Network,WLBEES,715,1900091315238,WLBEES,715,1900091315229,WLBEES,,7.852,5.09,3.04,3.04,0.0,508.89,0.05,0.05,
2025/26,South Eastern England Electricity Network,WRGALL,731,1900070394457,WRGALL,731,1900070394466;1900070467983,WRGALL,,2.649,1185.8,0.75,0.75,,,,,
2025/26,South Eastern England Electricity Network,WSTWDX,740,1900091086531,WSTWDX,740,1900091086540,WSTWDX,,0.0,20.98,1.42,1.42,0.0,2098.11,0.05,0.05,
2026/27,East of England Electricity Network,ARAMAN,,1023483097981,,,,ARAMAN,4.0,0.513,83703.51,1.41,1.41,,,,,
2026/27,East of England Electricity Network,ARLAFD,710,1030081553176;1030081553404,ARLAFD,710,1030085114723;1030085114955,ARLAFD,2.0,2.143,24761.92,1.35,1.35,-2.057,146.58,0.05,0.05,
2026/27,East of England Electricity Network,BPTLTD,,1014572502380;1023475256360,,,,BPTLTD,2.0,2.288,24713.06,1.97,1.97,,,,,
2026/27,East of England Electricity Network,BREFC2,410,1050002055558,BREFC2,410,1050002055567,BREFC2,1.0,0.0,5292.29,4.5,4.5,0.0,41.89,0.05,0.05,
2026/27,East of England Electricity Network,CEMXUK,,1014571132500;1023474247588,,,,CEMXUK,1.0,6.584,5403.87,2.83,2.83,,,,,
2026/27,East of England Electricity Network,CROWNP,413,1050001472920,CROWNP,413,1050002018370,CROWNP,1.0,0.0,5932.54,1.62,1.62,0.0,1114.6,0.05,0.05,
2026/27,East of England Electricity Network,DELTAP,,ENET,,,,DELTAP,2.0,1.212,22775.05,1.75,1.75,,,,,
2026/27,East of England Electricity Network,EMR_TI,,1014572805060;1023475632649,,,,EMR_TI,2.0,0.159,25481.04,1.49,1.49,,,,,
2026/27,East of England Electricity Network,FORD_D,,1015684515819,,,,FORD_D,4.0,0.044,117066.52,2.24,2.24,,,,,
2026/27,East of England Electricity Network,HRLWDC,,1050001003372;1050001003381;1050001003390,,,,HRLWDC,2.0,0.349,49145.12,1.44,1.44,,,,,
2026/27,East of England Electricity Network,LAKENH,,1023504932800;1050002056960;1050001791601,,,,LAKENH,2.0,1.206,25103.94,5.35,5.35,,,,,
2026/27,East of England Electricity Network,MSDHOD,,1023533706269;1023533706490,,,,MSDHOD,1.0,0.0,11293.67,2.98,2.98,,,,,
2026/27,East of England Electricity Network,NEWHOL,,1014569560220,,,,NEWHOL,2.0,2.133,27945.03,2.67,2.67,,,,,
2026/27,East of England Electricity Network,NR_COL,720,1014572898446;1030076303426,NR_COL,720,1023545945047;1030077668707,NR_COL,2.0,0.0,36886.09,3.93,3.93,0.0,3426.52,0.05,0.05,
2026/27,East of England Electricity Network,NR_KNG,472,1014572901666,NR_KNG,472,1050000419767,NR_KNG,1.0,0.0,11596.67,2.33,2.33,,,,,
2026/27,East of England Electricity Network,NR_MIL,473,1014573017580,NR_MIL,473,1050000419785,NR_MIL,3.0,0.563,72097.48,2.99,2.99,,,,,
2026/27,East of England Electricity Network,NR_NRW,724,1014572876363,NR_NRW,724,1023545944902,NR_NRW,1.0,0.131,11154.13,4.31,4.31,,,,,
2026/27,East of England Electricity Network,NR_RYE,405,1014572632104,NR_RYE,405,1050000419837,NR_RYE,3.0,0.0,71414.0,2.7,2.7,,,,,
2026/27,East of England Electricity Network,NR_SED,727,1014572682017,NR_SED,727,1023545944920,NR_SED,3.0,1.738,70528.92,4.34,4.34,,,,,
2026/27,East of England Electricity Network,NR_SPR,728,1014572602660,NR_SPR,728,1023545944930,NR_SPR,3.0,0.0,72378.92,3.0,3.0,,,,,
2026/27,East of England Electricity Network,NR_TOT,,1014573142245,,,,NR_TOT,3.0,0.001,74275.45,2.46,2.46,,,,,
2026/27,East of England Electricity Network,NR_UGL,,1014573113954,,,,NR_UGL,2.0,0.0,30463.32,2.9,2.9,,,,,
2026/27,East of England Electricity Network,NR_WEL,,1014572501466,,,,NR_WEL,3.0,1.676,71414.0,4.25,4.25,,,,,
2026/27,East of England Electricity Network,NRAUTH,,1014572907871;1023484600573,,,,NRAUTH,2.0,4.159,24713.06,1.38,1.38,,,,,
2026/27,East of England Electricity Network,NYSEIB,,1030062357607;1030062357839,,,,NYSEIB,3.0,2.728,68229.45,1.85,1.85,,,,,
2026/27,East of England Electricity Network,PLMPPR,434,1030062872341;1030062872573,PLMPPR,434,1050001450466;1050001450475,PLMPPR,4.0,0.0,78657.22,1.4,1.4,0.0,1294.77,0.05,0.05,
2026/27,East of England Electricity Network,PRSTDC,,ENET,,,,PRSTDC,4.0,0.0,69136.52,1.34,1.34,,,,,
2026/27,East of England Electricity Network,RAINDC,,1050001877738;1050001878244,,,,RAINDC,4.0,0.0,124567.79,2.07,2.07,,,,,
2026/27,East of England Electricity Network,SHELL_,,1030083272428;1050001161751,,,,SHELL_,4.0,1.158,77211.72,1.56,1.56,,,,,
2026/27,East of England Electricity Network,UB_EYE,,1014573052317;1023470683505,,,,UB_EYE,2.0,1.477,24713.06,3.14,3.14,,,,,
2026/27,East of England Electricity Network,VXHALL,,1014571158953;1014571159186;1014571159414,,,,VXHALL,3.0,0.361,67529.38,3.22,3.22,,,,,
2026/27,East of England Electricity Network,ARDLGH,666,1050001061597,ARDLGH,666,1050001061602,ARDLGH,,0.0,3.45,3.21,3.21,0.0,1381.22,0.05,0.05,
2026/27,East of England Electricity Network,ARLBES,,MSID: 7401,ARLBES,,MSID: 7402,ARLBES,,0.0,1630.02,1.27,1.27,0.0,1630.02,0.05,0.05,
2026/27,East of England Electricity Network,AVENUE,781,1050000774970,AVENUE,781,1050000774980,AVENUE,,0.194,26.88,1.84,1.84,0.0,1747.47,0.05,0.05,
2026/27,East of England Electricity Network,BDWLWF,734,1030082700415,BDWLWF,734,1030082700647,BDWLWF,,2.279,61.09,2.3,2.3,0.0,7727.84,0.05,0.05,
2026/27,East of England Electricity Network,BERDHF,436,1050001382522,BERDHF,436,1050001382531,BERDHF,,0.513,1827.2,1.11,1.11,-0.51,1826.85,0.05,0.05,
2026/27,East of England Electricity Network,BLCAMB,653,1050001036615,BLCAMB,653,1050001036624,BLCAMB,,0.732,38.05,1.82,1.82,0.0,1902.71,0.05,0.05,
2026/27,East of England Electricity Network,BRACSF,388,1050002478329,BRACSF,388,1050002478338,BRACSF,,0.137,54.31,1.45,1.45,0.0,2172.57,0.05,0.05,
2026/27,East of England Electricity Network,BRCHGP,457,1050000961956,BRCHGP,457,1050000961965,BRCHGP,,2.067,67.83,4.29,4.29,0.0,4171.6,0.05,0.05,
2026/27,East of England Electricity Network,BREFC1,409,1050002055530,BREFC1,409,1050002055549,BREFC1,,0.0,146.03,3.2,3.2,-2.723,175.15,0.05,0.05,
2026/27,East of England Electricity Network,BRKESF,,MSID: 7472,BRKESF,,MSID: 7473,BRKESF,,0.032,4747.63,1.23,1.23,-0.032,4747.63,0.05,0.05,
2026/27,East of England Electricity Network,BRTHS2,785,1050000782944,BRTHS2,785,1050000773842,BRTHS2,,0.426,2.2,2.52,2.52,0.0,440.34,0.05,0.05,
2026/27,East of England Electricity Network,BRTHSW,748,1030083918035,BRTHSW,748,1030083917802,BRTHSW,,0.431,12.53,1.26,1.26,0.0,430.01,0.05,0.05,
2026/27,East of England Electricity Network,BS_WIS,719,1014568635628,BS_WIS,719,1023470427970,BS_WIS,2.0,0.112,24370.44,1.34,1.34,-0.284,434.26,0.05,0.05,
2026/27,East of England Electricity Network,BSGBRN,784,1050000773851,BSGBRN,784,1050000773860,BSGBRN,1.0,0.198,5035.43,2.03,2.03,0.0,2691.16,0.05,0.05,
2026/27,East of England Electricity Network,BURWBS,,MSID: 7439,BURWBS,,MSID: 7440,BURWBS,,0.0,866.13,1.41,1.41,0.0,866.13,0.05,0.05,
2026/27,East of England Electricity Network,CANTSF,749,1030082355419,CANTSF,749,1030081926920,CANTSF,,0.0,26.72,2.89,2.89,0.0,1335.97,0.05,0.05,
2026/27,East of England Electricity Network,CHAPBS,,MSID: 7510,CHAPBS,,MSID: 7511,CHAPBS,,0.0,813.68,1.45,1.45,-0.261,813.68,0.05,0.05,
2026/27,East of England Electricity Network,CHFARM,683,1050000961983,CHFARM,683,1050000961992,CHFARM,,4.286,72.28,1.6,1.6,0.0,3758.39,0.05,0.05,
2026/27,East of England Electricity Network,CLAYB2,,MSID: 7504,CLAYB2,,MSID: 7505,CLAYB2,,0.0,1410.62,1.25,1.25,-0.037,1410.62,0.05,0.05,
2026/27,East of England Electricity Network,COMBRN,440,1050001662241,COMBRN,440,1050001662250,COMBRN,1.0,0.198,5024.57,1.89,1.89,0.0,1423.06,0.05,0.05,
2026/27,East of England Electricity Network,CRANHM,684,1050001191792,CRANHM,684,1050001191808,CRANHM,,0.171,15.86,2.62,2.62,0.0,869.21,0.05,0.05,
2026/27,East of England Electricity Network,DOLLBS,,MSID: 7523,DOLLBS,,MSID: 7524,DOLLBS,,0.0,1456.86,1.71,1.71,-0.757,1456.86,0.05,0.05,
2026/27,East of England Electricity Network,ELSAGE,659,1050000923668,ELSAGE,659,1050000923677,ELSAGE,,0.0,29.25,6.04,6.04,0.0,1755.09,0.05,0.05,
2026/27,East of England Electricity Network,EPRSUT,705,1023494988750,EPRSUT,705,1023503165023,EPRSUT,,3.113,151.48,1.37,1.37,-3.192,1151.25,0.05,0.05,
2026/27,East of England Electricity Network,EUSTSF,756,1050000628160,EUSTSF,756,1050000628170,EUSTSF,,0.499,84.12,1.68,1.68,0.0,2018.96,0.05,0.05,
2026/27,East of England Electricity Network,FBWTHE,718,1023507304338,FBWTHE,718,1023507304560,FBWTHE,,1.004,41.67,2.11,2.11,-1.967,400.87,0.05,0.05,
2026/27,East of England Electricity Network,FIBEYE,707,1023479132092,FIBEYE,707,1023479132320,FIBEYE,,1.161,25.86,1.88,1.88,-1.826,439.54,0.05,0.05,
2026/27,East of England Electricity Network,GDE132,767,1050000738305,GDE132,767,1050000738290,GDE132,,0.0,34.82,1.55,1.55,0.0,1737.65,0.05,0.05,
2026/27,East of England Electricity Network,GOOSFM,442,1050001727953,GOOSFM,442,1050001727962,GOOSFM,,0.116,22.54,2.21,2.21,0.0,3944.91,0.05,0.05,
2026/27,East of England Electricity Network,GRTYAR,,MSID: 7111,GRTYAR,,MSID: 7111,GRTYAR,,0.0,0.0,1.42,1.42,0.0,0.0,0.05,0.05,
2026/27,East of England Electricity Network,GUNFL3,,MSID: 7277,GUNFL3,,MSID: 7277,GUNFL3,,0.304,108.26,1.41,1.41,0.0,348.47,0.05,0.05,
2026/27,East of England Electricity Network,HDATTP,444,1050001197873,HDATTP,444,1050001197864,HDATTP,1.0,0.0,5250.92,1.64,1.64,-0.439,1189.61,0.05,0.05,
2026/27,East of England Electricity Network,HHFARM,687,1050001231451,HHFARM,687,1050001231460,HHFARM,,1.952,28.83,2.29,2.29,0.0,1729.54,0.05,0.05,
2026/27,East of England Electricity Network,HONYSM,663,1050001036670,HONYSM,663,1050001036689,HONYSM,,0.361,18.24,1.34,1.34,0.0,911.8,0.05,0.05,
2026/27,East of England Electricity Network,HUTBAT,,MSID: 7432,HUTBAT,,MSID: 7433,HUTBAT,,2.244,738.75,1.16,1.16,-2.168,738.75,0.05,0.05,
2026/27,East of England Electricity Network,ICGLTD,649,1030075706342,ICGLTD,649,1050001431630,ICGLTD,3.0,0.0,59023.07,3.18,3.18,-0.017,879.93,0.05,0.05,
2026/27,East of England Electricity Network,LAYRSF,,ENET,LAYRSF,,ENET,LAYRSF,,0.0,4.02,1.93,1.93,0.0,1205.58,0.05,0.05,
2026/27,East of England Electricity Network,LBZSNS,664,1050000687486,LBZSNS,664,1050000687495,LBZSNS,2.0,2.008,24615.34,1.13,1.13,-1.956,293.16,0.05,0.05,
2026/27,East of England Electricity Network,LEICSQ,665,1050001008681,LEICSQ,665,1050001008690,LEICSQ,,0.0,14.13,3.98,3.98,0.0,3249.38,0.05,0.05,
2026/27,East of England Electricity Network,LIMKLN,412,1050002012030,LIMKLN,412,1050002012049,LIMKLN,,0.0,18.94,2.61,2.61,0.0,1808.26,0.05,0.05,
2026/27,East of England Electricity Network,LITSTA,648,1050001858070,LITSTA,648,1050001858080,LITSTA,,0.182,6.18,2.95,2.95,0.0,1235.54,0.05,0.05,
2026/27,East of England Electricity Network,LYONSH,688,1050001205345,LYONSH,688,1050001205354,LYONSH,,0.0,4.66,4.21,4.21,0.0,1015.76,0.05,0.05,
2026/27,East of England Electricity Network,MELBRN,469,1050000810928,MELBRN,469,1050000810937,MELBRN,,0.265,19.92,2.33,2.33,0.0,1792.75,0.05,0.05,
2026/27,East of England Electricity Network,MOATSF,394,1050002943499,MOATSF,394,1050002943504,MOATSF,1.0,1.137,5022.61,2.77,2.77,0.0,2397.12,0.05,0.05,
2026/27,East of England Electricity Network,NNFKSF,731,1050000599909,NNFKSF,731,1050000599893,NNFKSF,,0.0,11.81,9.45,9.45,0.0,1752.55,0.05,0.05,
2026/27,East of England Electricity Network,PICKEN,706,1030030431071,PICKEN,706,1030030430849,PICKEN,,0.258,9.44,1.32,1.32,,,,,
2026/27,East of England Electricity Network,PTRBRO,,MSID: 7006,PTRBRO,,MSID: 7006,PTRBRO,,0.0,1.96,1.61,1.61,-0.551,2417.24,0.05,0.05,
2026/27,East of England Electricity Network,RANDCS,673,1050001041962,RANDCS,673,1050001041935,RANDCS,,0.172,11.3,2.17,2.17,0.0,2597.91,0.05,0.05,
2026/27,East of England Electricity Network,REDTI1,708,1030037258165;1030037720697,REDTI1,708,1030037258397;1030037258625,REDTI1,,0.772,293.94,2.79,2.79,0.0,15316.1,0.05,0.05,
2026/27,East of England Electricity Network,RKYERF,408,1050001971040,RKYERF,408,1050001971050,RKYERF,,0.0,1383.77,1.57,1.57,-0.506,11485.25,0.05,0.05,
2026/27,East of England Electricity Network,SALHSE,678,1050000946025,SALHSE,678,1050000946034,SALHSE,,0.16,5.25,1.8,1.8,0.0,437.29,0.05,0.05,
2026/27,East of England Electricity Network,SCMOOR,694,1050001073468;1050001073459;1050001073440;1050001073412;1050001073342,SCMOOR,694,1050001073500;1050001073510;1050001073547;1050001073538;1050001073529,SCMOOR,,0.0,112.04,4.12,4.12,0.0,5601.99,0.05,0.05,
2026/27,East of England Electricity Network,SCTTOW,459,1050000841935,SCTTOW,459,1050000841971,SCTTOW,,0.0,79.53,4.59,4.59,0.0,2743.96,0.05,0.05,
2026/27,East of England Electricity Network,SFKEFW,470,1050000628009,SFKEFW,470,1050000628018,SFKEFW,1.0,1.703,6674.53,1.29,1.29,-1.785,11538.38,0.05,0.05,
2026/27,East of England Electricity Network,SNTBRE,695,1050001084200,SNTBRE,695,1050001084229,SNTBRE,,0.333,191.94,1.23,1.23,-0.333,2303.22,0.05,0.05,
2026/27,East of England Electricity Network,STCLSF,390,1050002797108,STCLSF,390,1050002797117,STCLSF,1.0,0.973,5021.97,1.24,1.24,0.0,1415.67,0.05,0.05,
2026/27,East of England Electricity Network,STOSTH,460,1050000783238,STOSTH,460,1050000759740,STOSTH,,0.0,42.82,2.16,2.16,0.0,5138.74,0.05,0.05,
2026/27,East of England Electricity Network,STRTHL,775,1050000563372,STRTHL,775,1050000563381,STRTHL,,0.0,4.26,5.3,5.3,0.0,929.91,0.05,0.05,
2026/27,East of England Electricity Network,THAMBS,,MSID: 7539,THAMBS,,MSID: 7540,THAMBS,,0.0,1931.56,1.85,1.85,-0.769,1931.56,0.05,0.05,
2026/27,East of England Electricity Network,THAXSF,417,1050002190498,THAXSF,417,1050002190503,THAXSF,,2.068,3.28,3.36,3.36,0.0,1436.24,0.05,0.05,
2026/27,East of England Electricity Network,THORNM,415,1050002185390,THORNM,415,1050002185406,THORNM,,0.007,2.93,3.18,3.18,0.0,439.61,0.05,0.05,
2026/27,East of England Electricity Network,TILGRN,,1050001109352,TILGRN,,MSID: 7323,TILGRN,1.0,0.0,7489.56,1.26,1.26,-0.035,20852.63,0.05,0.05,
2026/27,East of England Electricity Network,TOLLBS,,MSID: 7498,TOLLBS,,MSID: 7499,TOLLBS,,1.163,4180.46,1.24,1.24,-1.116,4180.46,0.05,0.05,
2026/27,East of England Electricity Network,TRNCLE,698,1050001078642,TRNCLE,698,1050001078651,TRNCLE,,1.663,205.61,1.89,1.89,0.0,19107.3,0.05,0.05,
2026/27,East of England Electricity Network,WAIRWF,779,1050000529637,WAIRWF,779,1050000529664,WAIRWF,,0.0,30.21,5.18,5.18,0.0,1661.31,0.05,0.05,
2026/27,East of England Electricity Network,WHMLWF,743,1030079196591,WHMLWF,743,1030079196820,WHMLWF,,0.165,159.04,1.26,1.26,0.0,5864.72,0.05,0.05,
2026/27,East of England Electricity Network,WRGSTE,712,1023479303448,WRGSTE,712,1023477563953,WRGSTE,,1.092,134.11,1.15,1.15,-1.092,1844.07,0.05,0.05,
2026/27,East of England Electricity Network,WRYDEC,682,1050000948110,WRYDEC,682,1050000948120,WRYDEC,,0.387,37.7,1.56,1.56,0.0,9802.85,0.05,0.05,
2026/27,London Electricity Network,BLMBGN,,1200061385700;1200061385710,,,,BLMBGN,2.0,0.23,9297.23,2.45,2.45,,,,,
2026/27,London Electricity Network,EPNLEI,,MSID: 1628,,,,EPNLEI,4.0,0.022,53850.23,4.61,4.61,,,,,
2026/27,London Electricity Network,FENAVE,,1200062132159;1200062132168,,,,FENAVE,2.0,0.214,9297.23,2.01,2.01,,,,,
2026/27,London Electricity Network,GBLSWI,,1200050913681;1200050913690;1200050913706;1200050913715,,,,GBLSWI,4.0,0.001,65887.76,1.89,1.89,,,,,
2026/27,London Electricity Network,KNGLPN,,MSID: 1027,,,,KNGLPN,2.0,0.0,8702.12,4.23,4.23,,,,,
2026/27,London Electricity Network,LU_ACT,,MSID: 1631,,,,LU_ACT,2.0,0.0,9096.35,2.2,2.2,,,,,
2026/27,London Electricity Network,LU_CAN,,1200060323207;1200060323216,,,,LU_CAN,4.0,0.0,64925.41,2.11,2.11,,,,,
2026/27,London Electricity Network,LU_STE,,1200010157225;1200010157234,,,,LU_STE,4.0,0.0,63730.55,3.54,3.54,,,,,
2026/27,London Electricity Network,NGC_BA,,1200010151863;1200010151872,,,,NGC_BA,1.0,0.0,942.58,1.05,1.05,,,,,
2026/27,London Electricity Network,NR_W11,,1200010251512,,,,NR_W11,3.0,0.0,35113.2,1.98,1.98,,,,,
2026/27,London Electricity Network,NR_WIM,,1200010200874,,,,NR_WIM,4.0,0.063,66825.96,2.11,2.11,,,,,
2026/27,London Electricity Network,TELEHW,,1200060951114;1200060951123,,,,TELEHW,4.0,0.001,55476.85,2.73,2.73,,,,,
2026/27,London Electricity Network,THAMEB,701,1200010146153;1200010146162;1200010146171;1200061197703,THAMEB,701,1200050312030;1200050312040;1200061219394;1200050312059,THAMEB,4.0,0.0,59239.65,0.73,0.73,0.0,307.97,0.05,0.05,
2026/27,London Electricity Network,TWKIRT,,1200061999491;1200061999507;1200062001242;1200062001251,,,,TWKIRT,1.0,1.186,1205.39,0.7,0.7,,,,,
2026/27,London Electricity Network,BELVED,711,1200060787109,BELVED,711,1200060787118,BELVED,,0.0,562.04,0.62,0.62,0.0,1064.58,0.05,0.05,
2026/27,London Electricity Network,TLRSLN,,MSID: 5538,TLRSLN,,MSID: 5538,TLRSLN,1.0,0.026,942.58,0.86,0.86,-0.026,0.0,0.05,0.05,
2026/27,South Eastern England Electricity Network,BEDDIN,,1900070745640;1900070745650;1900070745669;1900070745678,,,,BEDDIN,2.0,0.0,12381.31,1.54,1.54,,,,,
2026/27,South Eastern England Electricity Network,EUROTU,,1900060219605,,,,EUROTU,4.0,0.0,171681.47,0.74,0.74,,,,,
2026/27,South Eastern England Electricity Network,GAT_AF,,1900017427938;1900017427947;1900060576620,,,,GAT_AF,3.0,1.588,34658.59,2.32,2.32,,,,,
2026/27,South Eastern England Electricity Network,GAT_BF,,1900060690231;1900060690240,,,,GAT_BF,3.0,0.699,33778.28,2.13,2.13,,,,,
2026/27,South Eastern England Electricity Network,NR_3BR,,1900060219145,,,,NR_3BR,4.0,0.711,63537.2,2.26,2.26,,,,,
2026/27,South Eastern England Electricity Network,NR_BYF,,1900060218727,,,,NR_BYF,4.0,0.682,63537.2,2.28,2.28,,,,,
2026/27,South Eastern England Electricity Network,NR_FOK,,1900060218959,,,,NR_FOK,2.0,1.013,13076.04,1.82,1.82,,,,,
2026/27,South Eastern England Electricity Network,NR_QUE,,1900060219084,,,,NR_QUE,1.0,0.0,3001.92,2.22,2.22,,,,,
2026/27,South Eastern England Electricity Network,NR_SIT,,1900060219819;1900060219855,,,,NR_SIT,3.0,0.08,33778.28,1.76,1.76,,,,,
2026/27,South Eastern England Electricity Network,NR_THA,,1900060219720;1900060219794,,,,NR_THA,2.0,2.511,13076.04,2.34,2.34,,,,,
2026/27,South Eastern England Electricity Network,NR_TUN,,1900060219206,,,,NR_TUN,3.0,8.451,33778.28,3.35,3.35,,,,,
2026/27,South Eastern England Electricity Network,PFIZER,,1900060219544,,,,PFIZER,2.0,0.003,15384.08,0.83,0.83,,,,,
2026/27,South Eastern England Electricity Network,SENTIV,,1900090497281;1900090497290;1900090497306;1900090497315,,,,SENTIV,4.0,0.0,148554.49,1.26,1.26,,,,,
2026/27,South Eastern England Electricity Network,BESAYL,694,1900091632775,BESAYL,694,1900091632784,BESAYL,,0.06,719.03,0.98,0.98,-0.129,719.03,0.05,0.05,
2026/27,South Eastern England Electricity Network,BNTLEY,713,1900091343778,BNTLEY,713,1900091343787,BNTLEY,,2.843,12.71,2.66,2.66,0.0,1271.45,0.05,0.05,
2026/27,South Eastern England Electricity Network,BRKHST,738,1900090834409,BRKHST,738,1900090834418,BRKHST,2.0,1.272,14740.94,5.13,5.13,-6.153,7595.43,0.05,0.05,
2026/27,South Eastern England Electricity Network,BTBRKS,742,1900091199350,BTBRKS,742,1900091199379,BTBRKS,,0.0,19.2,0.94,0.94,0.0,426.61,0.05,0.05,
2026/27,South Eastern England Electricity Network,DSCPRK,704,1900091637072,DSCPRK,704,1900091637081,DSCPRK,3.0,0.003,34280.94,0.78,0.78,-0.003,1867.78,0.05,0.05,
2026/27,South Eastern England Electricity Network,GATWBS,768,1900092421061,GATWBS,768,1900092421113,GATWBS,,0.893,385.49,1.23,1.23,-1.213,550.7,0.05,0.05,
