ValueDate,5 Min Ave,Amps,MVAr,MW,Volts
2026-03-02T14:45:00+00:00,70.05,68.982,-0.356,-1.318,11.317
2026-03-02T14:50:00+00:00,69.358,69.946,-0.4,-1.347,11.3
2026-03-02T14:55:00+00:00,69.736,69.509,-0.383,-1.334,11.3
2026-03-02T15:00:00+00:00,70.224,70.961,-0.401,-1.355,11.3
2026-03-02T15:05:00+00:00,72.478,73.898,-0.479,-1.38,11.3
2026-03-02T15:10:00+00:00,72.651,71.441,-0.457,-1.335,11.3
2026-03-02T15:15:00+00:00,71.365,71.508,-0.441,-1.364,11.3
2026-03-02T15:20:00+00:00,72.239,73.388,-0.436,-1.385,11.3
2026-03-02T15:25:00+00:00,72.539,72.127,-0.403,-1.373,11.3
2026-03-02T15:30:00+00:00,72.757,73.839,-0.395,-1.385,11.3
2026-03-02T15:35:00+00:00,72.379,71.425,-0.314,-1.357,11.3
2026-03-02T15:40:00+00:00,71.712,72.208,-0.349,-1.369,11.3
2026-03-02T15:45:00+00:00,73.453,74.438,-0.4,-1.4,11.3
2026-03-02T15:50:00+00:00,74.19,73.598,-0.387,-1.405,11.3
2026-03-02T15:55:00+00:00,78.288,82.904,-0.4,-1.56,11.289
2026-03-02T16:00:00+00:00,83.609,84.12,-0.4,-1.6,11.257
2026-03-02T16:05:00+00:00,82.329,80.372,-0.417,-1.548,11.281
2026-03-02T16:10:00+00:00,81.437,82.23,-0.42,-1.591,11.338
2026-03-02T16:15:00+00:00,82.779,83.043,-0.442,-1.608,11.309
2026-03-02T16:20:00+00:00,85.536,87.893,-0.438,-1.674,11.3
2026-03-02T16:25:00+00:00,87.901,87.711,-0.41,-1.688,11.3
2026-03-02T16:30:00+00:00,87.784,87.748,-0.402,-1.689,11.3
2026-03-02T16:35:00+00:00,89.28,90.869,-0.395,-1.759,11.3
2026-03-02T16:40:00+00:00,90.471,90.19,-0.348,-1.752,11.3
2026-03-02T16:45:00+00:00,90.578,90.872,-0.372,-1.761,11.3
2026-03-02T16:50:00+00:00,90.82,90.798,-0.377,-1.781,11.279
2026-03-02T16:55:00+00:00,91.47,92.752,-0.338,-1.8,11.277
2026-03-02T17:00:00+00:00,92.104,92.095,-0.313,-1.775,11.248
2026-03-02T17:05:00+00:00,91.784,91.739,-0.306,-1.815,11.277
2026-03-02T17:10:00+00:00,92.278,92.914,-0.326,-1.834,11.3
2026-03-02T17:15:00+00:00,93.837,94.887,-0.372,-1.855,11.3
2026-03-02T17:20:00+00:00,96.445,98.174,-0.384,-1.914,11.283
2026-03-02T17:25:00+00:00,98.0,98.332,-0.392,-1.925,11.275
2026-03-02T17:30:00+00:00,97.128,96.13,-0.367,-1.904,11.263
2026-03-02T17:35:00+00:00,96.332,96.425,-0.326,-1.897,11.263
2026-03-02T17:40:00+00:00,97.27,98.151,-0.311,-1.963,11.226
2026-03-02T17:45:00+00:00,98.578,99.04,-0.315,-1.979,11.275
2026-03-02T17:50:00+00:00,99.231,99.528,-0.304,-1.995,11.3
2026-03-02T17:55:00+00:00,101.3,102.93,-0.326,-2.075,11.3
2026-03-02T18:00:00+00:00,103.495,103.872,-0.303,-2.075,11.292
2026-03-02T18:05:00+00:00,105.623,107.305,-0.348,-2.148,11.273
2026-03-02T18:10:00+00:00,106.117,105.081,-0.349,-2.112,11.264
2026-03-02T18:15:00+00:00,104.585,104.477,-0.341,-2.085,11.262
2026-03-02T18:20:00+00:00,104.664,104.975,-0.307,-2.107,11.252
2026-03-02T18:25:00+00:00,102.777,100.584,-0.3,-2.043,11.232
2026-03-02T18:30:00+00:00,97.395,93.955,-0.272,-1.952,11.274
2026-03-02T18:35:00+00:00,95.253,96.18,-0.303,-1.948,11.216
2026-03-02T18:40:00+00:00,95.199,93.672,-0.291,-1.91,11.2
2026-03-02T18:45:00+00:00,95.133,96.699,-0.247,-1.932,11.243
2026-03-02T18:50:00+00:00,95.988,95.765,-0.269,-1.918,11.3
2026-03-02T18:55:00+00:00,96.293,97.161,-0.264,-1.978,11.3
2026-03-02T19:00:00+00:00,96.507,96.022,-0.3,-1.952,11.326
2026-03-02T19:05:00+00:00,94.917,93.471,-0.3,-1.921,11.385
2026-03-02T19:10:00+00:00,93.751,93.745,-0.3,-1.904,11.359
2026-03-02T19:15:00+00:00,93.224,92.842,-0.265,-1.931,11.4
2026-03-02T19:20:00+00:00,93.573,94.297,-0.3,-1.923,11.4
2026-03-02T19:25:00+00:00,93.18,91.842,-0.3,-1.857,11.4
2026-03-02T19:30:00+00:00,91.175,90.367,-0.273,-1.835,11.431
2026-03-02T19:35:00+00:00,88.887,87.546,-0.24,-1.797,11.411
2026-03-02T19:40:00+00:00,87.563,87.719,-0.231,-1.811,11.403
2026-03-02T19:45:00+00:00,87.685,87.412,-0.26,-1.8,11.488
2026-03-02T19:50:00+00:00,87.763,87.785,-0.252,-1.796,11.437
2026-03-02T19:55:00+00:00,87.343,87.12,-0.264,-1.751,11.405
2026-03-02T20:00:00+00:00,86.798,87.283,-0.219,-1.76,11.3
2026-03-02T20:05:00+00:00,84.171,81.407,-0.209,-1.647,11.297
2026-03-02T20:10:00+00:00,80.164,78.864,-0.217,-1.585,11.247
2026-03-02T20:15:00+00:00,78.193,77.333,-0.163,-1.576,11.297
2026-03-02T20:20:00+00:00,75.428,73.486,-0.191,-1.517,11.351
2026-03-02T20:25:00+00:00,72.247,71.205,-0.187,-1.475,11.4
2026-03-02T20:30:00+00:00,71.215,71.501,-0.211,-1.46,11.362
2026-03-02T20:35:00+00:00,71.482,71.655,-0.206,-1.465,11.4
2026-03-02T20:40:00+00:00,72.39,73.136,-0.225,-1.447,11.4
2026-03-02T20:45:00+00:00,72.509,72.028,-0.201,-1.431,11.381
2026-03-02T20:50:00+00:00,72.161,72.979,-0.207,-1.45,11.359
2026-03-02T20:55:00+00:00,71.398,70.335,-0.202,-1.443,11.4
2026-03-02T21:00:00+00:00,70.924,71.762,-0.222,-1.458,11.4
2026-03-02T21:05:00+00:00,71.584,71.234,-0.246,-1.473,11.4
2026-03-02T21:10:00+00:00,70.661,69.714,-0.202,-1.466,11.413
2026-03-02T21:15:00+00:00,68.846,67.584,-0.2,-1.442,11.411
2026-03-02T21:20:00+00:00,67.046,66.348,-0.186,-1.368,11.275
2026-03-02T21:25:00+00:00,66.413,66.726,-0.161,-1.378,11.3
2026-03-02T21:30:00+00:00,67.193,67.804,-0.15,-1.401,11.3
2026-03-02T21:35:00+00:00,65.806,63.58,-0.13,-1.315,11.3
2026-03-02T21:40:00+00:00,63.107,62.417,-0.133,-1.293,11.3
2026-03-02T21:45:00+00:00,62.466,62.756,-0.157,-1.3,11.3
2026-03-02T21:50:00+00:00,63.39,64.035,-0.166,-1.313,11.307
2026-03-02T21:55:00+00:00,63.658,63.471,-0.2,-1.3,11.398
2026-03-02T22:00:00+00:00,61.391,59.631,-0.2,-1.224,11.384
2026-03-02T22:05:00+00:00,59.37,59.142,-0.147,-1.24,11.332
2026-03-02T22:10:00+00:00,60.172,61.077,-0.12,-1.236,11.228
2026-03-02T22:15:00+00:00,60.723,60.331,-0.131,-1.227,11.396
2026-03-02T22:20:00+00:00,60.66,61.122,-0.159,-1.249,11.419
2026-03-02T22:25:00+00:00,60.279,59.523,-0.149,-1.201,11.439
2026-03-02T22:30:00+00:00,58.414,57.273,-0.153,-1.175,11.38
2026-03-02T22:35:00+00:00,55.269,52.774,-0.114,-1.089,11.4
2026-03-02T22:40:00+00:00,51.883,51.059,-0.131,-1.041,11.415
2026-03-02T22:45:00+00:00,50.404,49.642,-0.151,-1.0,11.34
2026-03-02T22:50:00+00:00,49.738,49.563,-0.1,-1.038,11.3
2026-03-02T22:55:00+00:00,51.898,54.32,-0.105,-1.118,11.3
2026-03-02T23:00:00+00:00,55.586,56.881,-0.159,-1.143,11.34
2026-03-02T23:05:00+00:00,55.829,55.051,-0.113,-1.1,11.259
2026-03-02T23:10:00+00:00,53.914,52.743,-0.108,-1.097,11.254
2026-03-02T23:15:00+00:00,52.785,52.444,-0.131,-1.088,11.3
2026-03-02T23:20:00+00:00,52.222,51.917,-0.123,-1.069,11.3
2026-03-02T23:25:00+00:00,51.948,52.174,-0.139,-1.077,11.295
2026-03-02T23:30:00+00:00,52.807,53.729,-0.138,-1.092,11.241
2026-03-02T23:35:00+00:00,53.121,52.562,-0.1,-1.055,11.3
2026-03-02T23:40:00+00:00,52.585,52.567,-0.106,-1.059,11.3
2026-03-02T23:45:00+00:00,52.582,52.683,-0.1,-1.02,11.3
2026-03-02T23:50:00+00:00,52.322,51.765,-0.1,-1.0,11.3
2026-03-02T23:55:00+00:00,52.476,53.222,-0.117,-1.008,11.3
2026-03-03T00:00:00+00:00,54.353,55.48,-0.148,-1.076,11.3
2026-03-03T00:00:00+00:00,54.349,55.486,-0.148,-1.076,11.3
2026-03-03T00:05:00+00:00,55.026,54.388,-0.111,-1.078,11.289
2026-03-03T00:10:00+00:00,54.827,55.118,-0.133,-1.094,11.205
2026-03-03T00:15:00+00:00,56.204,57.35,-0.122,-1.113,11.324
2026-03-03T00:20:00+00:00,56.805,56.356,-0.138,-1.131,11.312
2026-03-03T00:25:00+00:00,55.677,54.935,-0.1,-1.105,11.39
2026-03-03T00:30:00+00:00,55.557,56.611,-0.1,-1.123,11.34
2026-03-03T00:35:00+00:00,58.342,60.41,-0.1,-1.193,11.372
2026-03-03T00:40:00+00:00,61.638,62.992,-0.1,-1.246,11.4
2026-03-03T00:45:00+00:00,62.85,62.863,-0.1,-1.252,11.4
2026-03-03T00:50:00+00:00,63.064,63.476,-0.1,-1.28,11.4
2026-03-03T00:55:00+00:00,63.3,63.389,-0.1,-1.292,11.4
2026-03-03T01:00:00+00:00,62.939,62.703,-0.102,-1.254,11.4
2026-03-03T01:05:00+00:00,61.106,59.208,-0.103,-1.218,11.4
2026-03-03T01:10:00+00:00,57.775,56.395,-0.103,-1.174,11.4
2026-03-03T01:15:00+00:00,55.521,55.359,-0.1,-1.135,11.458
2026-03-03T01:20:00+00:00,54.755,54.375,-0.101,-1.126,11.447
2026-03-03T01:25:00+00:00,54.087,54.263,-0.1,-1.114,11.44
2026-03-03T01:30:00+00:00,53.275,52.77,-0.1,-1.1,11.48
2026-03-03T01:35:00+00:00,52.93,53.114,-0.1,-1.116,11.478
2026-03-03T01:40:00+00:00,53.002,52.721,-0.1,-1.1,11.5
2026-03-03T01:45:00+00:00,52.982,52.98,-0.1,-1.111,11.5
2026-03-03T01:50:00+00:00,53.61,53.926,-0.1,-1.123,11.362
2026-03-03T01:55:00+00:00,54.921,55.966,-0.1,-1.163,11.372
2026-03-03T02:00:00+00:00,56.374,57.214,-0.105,-1.181,11.392
2026-03-03T02:05:00+00:00,56.279,55.548,-0.1,-1.144,11.346
2026-03-03T02:10:00+00:00,55.09,54.773,-0.1,-1.115,11.358
2026-03-03T02:15:00+00:00,54.946,55.539,-0.1,-1.146,11.386
2026-03-03T02:20:00+00:00,55.793,56.382,-0.1,-1.166,11.4
2026-03-03T02:25:00+00:00,56.612,56.291,-0.1,-1.151,11.4
2026-03-03T02:30:00+00:00,55.83,54.577,-0.1,-1.14,11.4
2026-03-03T02:35:00+00:00,54.717,55.08,-0.088,-1.128,11.4
2026-03-03T02:40:00+00:00,54.157,53.596,-0.055,-1.115,11.4
2026-03-03T02:45:00+00:00,52.876,52.443,-0.095,-1.1,11.4
2026-03-03T02:50:00+00:00,52.002,51.86,-0.098,-1.098,11.4
2026-03-03T02:55:00+00:00,52.476,53.117,-0.066,-1.097,11.4
2026-03-03T03:00:00+00:00,52.393,52.202,-0.072,-1.051,11.4
2026-03-03T03:05:00+00:00,50.911,50.149,-0.066,-1.04,11.4
2026-03-03T03:10:00+00:00,48.899,47.774,-0.084,-1.0,11.4
2026-03-03T03:15:00+00:00,48.57,49.905,-0.036,-1.061,11.4
2026-03-03T03:20:00+00:00,52.285,54.868,-0.105,-1.144,11.4
2026-03-03T03:25:00+00:00,53.899,53.091,-0.1,-1.119,11.4
2026-03-03T03:30:00+00:00,52.93,53.343,-0.102,-1.111,11.4
2026-03-03T03:35:00+00:00,52.277,51.367,-0.09,-1.076,11.4
2026-03-03T03:40:00+00:00,51.3,51.447,-0.074,-1.07,11.4
2026-03-03T03:45:00+00:00,51.102,51.11,-0.076,-1.053,11.4
2026-03-03T03:50:00+00:00,50.572,50.013,-0.048,-1.025,11.4
2026-03-03T03:55:00+00:00,50.825,51.409,-0.058,-1.084,11.4
2026-03-03T04:00:00+00:00,51.78,52.066,-0.1,-1.1,11.4
2026-03-03T04:05:00+00:00,53.451,55.062,-0.1,-1.116,11.4
2026-03-03T04:10:00+00:00,54.159,53.259,-0.1,-1.079,11.4
2026-03-03T04:15:00+00:00,52.349,50.942,-0.1,-1.047,11.4
2026-03-03T04:20:00+00:00,52.023,53.07,-0.1,-1.076,11.4
2026-03-03T04:25:00+00:00,53.89,55.253,-0.1,-1.122,11.4
2026-03-03T04:30:00+00:00,55.395,55.913,-0.1,-1.128,11.4
2026-03-03T04:35:00+00:00,55.06,54.316,-0.1,-1.101,11.334
2026-03-03T04:40:00+00:00,55.368,55.89,-0.1,-1.164,11.3
2026-03-03T04:45:00+00:00,55.088,53.402,-0.1,-1.098,11.334
2026-03-03T04:50:00+00:00,54.489,55.242,-0.1,-1.12,11.352
2026-03-03T04:55:00+00:00,55.994,56.892,-0.102,-1.142,11.32
2026-03-03T05:00:00+00:00,55.249,53.96,-0.107,-1.095,11.3
2026-03-03T05:05:00+00:00,55.052,56.866,-0.1,-1.14,11.3
2026-03-03T05:10:00+00:00,56.595,56.987,-0.1,-1.145,11.283
2026-03-03T05:15:00+00:00,56.373,55.83,-0.124,-1.136,11.245
2026-03-03T05:20:00+00:00,55.948,56.06,-0.115,-1.139,11.23
2026-03-03T05:25:00+00:00,57.3,58.687,-0.146,-1.165,11.246
2026-03-03T05:30:00+00:00,59.489,60.735,-0.145,-1.2,11.254
2026-03-03T05:35:00+00:00,60.236,60.116,-0.13,-1.201,11.2
2026-03-03T05:40:00+00:00,60.197,60.701,-0.152,-1.205,11.2
2026-03-03T05:45:00+00:00,60.268,60.354,-0.154,-1.2,11.2
2026-03-03T05:50:00+00:00,62.295,64.566,-0.189,-1.269,11.179
2026-03-03T05:55:00+00:00,66.099,67.927,-0.166,-1.309,11.136
2026-03-03T06:00:00+00:00,68.507,69.489,-0.206,-1.388,11.266
2026-03-03T06:05:00+00:00,70.089,70.895,-0.221,-1.412,11.276
2026-03-03T06:10:00+00:00,70.621,70.422,-0.216,-1.412,11.3
2026-03-03T06:15:00+00:00,70.086,70.108,-0.212,-1.4,11.3
2026-03-03T06:20:00+00:00,71.367,73.257,-0.21,-1.457,11.3
2026-03-03T06:25:00+00:00,74.927,77.149,-0.265,-1.521,11.3
2026-03-03T06:30:00+00:00,76.934,76.903,-0.291,-1.524,11.3
2026-03-03T06:35:00+00:00,76.686,76.598,-0.219,-1.528,11.3
2026-03-03T06:40:00+00:00,77.636,78.874,-0.21,-1.587,11.3
2026-03-03T06:45:00+00:00,77.846,76.84,-0.21,-1.56,11.257
2026-03-03T06:50:00+00:00,77.488,78.05,-0.225,-1.6,11.2
2026-03-03T06:55:00+00:00,79.102,80.229,-0.215,-1.626,11.256
2026-03-03T07:00:00+00:00,82.83,85.949,-0.264,-1.723,11.3
2026-03-03T07:05:00+00:00,85.42,85.178,-0.289,-1.715,11.3
2026-03-03T07:10:00+00:00,84.376,83.605,-0.295,-1.702,11.291
2026-03-03T07:15:00+00:00,82.646,81.84,-0.283,-1.675,11.297
2026-03-03T07:20:00+00:00,83.967,86.562,-0.3,-1.741,11.259
2026-03-03T07:25:00+00:00,86.679,86.908,-0.3,-1.77,11.3
2026-03-03T07:30:00+00:00,87.001,86.95,-0.295,-1.758,11.3
2026-03-03T07:35:00+00:00,87.098,87.138,-0.312,-1.743,11.3
2026-03-03T07:40:00+00:00,87.02,86.846,-0.318,-1.764,11.3
2026-03-03T07:45:00+00:00,86.849,86.687,-0.3,-1.752,11.3
2026-03-03T07:50:00+00:00,85.978,84.704,-0.3,-1.747,11.3
2026-03-03T07:55:00+00:00,83.174,81.155,-0.3,-1.637,11.3
2026-03-03T08:00:00+00:00,81.596,81.921,-0.3,-1.623,11.272
2026-03-03T08:05:00+00:00,81.719,81.839,-0.3,-1.627,11.263
2026-03-03T08:10:00+00:00,82.389,83.285,-0.305,-1.646,11.3
2026-03-03T08:15:00+00:00,82.38,81.718,-0.307,-1.612,11.389
2026-03-03T08:20:00+00:00,79.145,76.89,-0.313,-1.557,11.358
2026-03-03T08:25:00+00:00,76.027,75.328,-0.309,-1.522,11.372
2026-03-03T08:30:00+00:00,74.249,73.257,-0.329,-1.499,11.37
2026-03-03T08:35:00+00:00,70.995,68.895,-0.3,-1.432,11.386
2026-03-03T08:40:00+00:00,68.75,68.908,-0.3,-1.436,11.385
2026-03-03T08:45:00+00:00,67.088,65.332,-0.3,-1.355,11.4
2026-03-03T08:50:00+00:00,65.893,66.629,-0.307,-1.363,11.4
2026-03-03T08:55:00+00:00,65.317,64.119,-0.306,-1.302,11.4
2026-03-03T09:00:00+00:00,65.961,67.443,-0.318,-1.346,11.4
2026-03-03T09:05:00+00:00,68.41,69.278,-0.36,-1.389,11.39
2026-03-03T09:10:00+00:00,71.109,73.247,-0.366,-1.438,11.39
2026-03-03T09:15:00+00:00,72.114,70.874,-0.344,-1.423,11.373
2026-03-03T09:20:00+00:00,69.241,67.389,-0.348,-1.343,11.4
2026-03-03T09:25:00+00:00,64.939,62.053,-0.304,-1.247,11.4
2026-03-03T09:30:00+00:00,59.537,56.502,-0.3,-1.153,11.419
2026-03-03T09:35:00+00:00,56.733,56.815,-0.302,-1.159,11.4
2026-03-03T09:40:00+00:00,52.914,49.037,-0.309,-0.97,11.4
2026-03-03T09:45:00+00:00,45.793,42.592,-0.291,-0.893,11.452
2026-03-03T09:50:00+00:00,40.448,38.252,-0.308,-0.769,11.402
2026-03-03T09:55:00+00:00,38.81,39.802,-0.375,-0.727,11.436
2026-03-03T10:00:00+00:00,38.229,37.021,-0.389,-0.654,11.422
2026-03-03T10:05:00+00:00,30.691,24.315,-0.344,-0.365,11.4
2026-03-03T10:10:00+00:00,22.192,20.31,-0.355,-0.179,11.427
2026-03-03T10:15:00+00:00,20.84,22.004,-0.377,-0.182,11.419
2026-03-03T10:20:00+00:00,21.533,21.938,-0.377,-0.173,11.4
2026-03-03T10:25:00+00:00,21.995,22.39,-0.31,-0.327,11.4
2026-03-03T10:30:00+00:00,22.285,22.127,-0.3,-0.38,11.4
2026-03-03T10:35:00+00:00,21.128,20.187,-0.3,-0.293,11.4
2026-03-03T10:40:00+00:00,18.653,17.387,-0.288,-0.234,11.4
2026-03-03T10:45:00+00:00,18.332,19.538,-0.284,-0.35,11.422
2026-03-03T10:50:00+00:00,20.9,22.116,-0.314,-0.351,11.4
2026-03-03T10:55:00+00:00,22.514,22.988,-0.307,-0.44,11.4
2026-03-03T11:00:00+00:00,21.383,20.054,-0.314,-0.288,11.405
2026-03-03T11:05:00+00:00,19.901,19.81,-0.378,-0.094,11.42
2026-03-03T11:10:00+00:00,20.113,20.56,-0.381,-0.072,11.435
2026-03-03T11:15:00+00:00,20.663,21.039,-0.361,-0.032,11.486
2026-03-03T11:20:00+00:00,21.131,21.741,-0.4,-0.014,11.485
2026-03-03T11:25:00+00:00,20.559,20.259,-0.343,-0.015,11.5
2026-03-03T11:30:00+00:00,19.19,18.299,-0.306,-0.022,11.317
2026-03-03T11:35:00+00:00,19.028,19.385,-0.3,-0.18,11.3
2026-03-03T11:40:00+00:00,20.224,21.183,-0.3,-0.287,11.3
2026-03-03T11:45:00+00:00,20.243,19.641,-0.268,-0.318,11.3
2026-03-03T11:50:00+00:00,20.075,20.764,-0.296,-0.325,11.288
2026-03-03T11:55:00+00:00,19.663,18.961,-0.279,-0.257,11.3
2026-03-03T12:00:00+00:00,18.699,19.098,-0.3,-0.27,11.3
2026-03-03T12:05:00+00:00,19.408,19.831,-0.332,-0.202,11.3
2026-03-03T12:10:00+00:00,19.029,17.766,-0.317,-0.181,11.284
2026-03-03T12:15:00+00:00,17.573,16.982,-0.26,-0.262,11.3
2026-03-03T12:20:00+00:00,17.856,18.786,-0.272,-0.269,11.246
2026-03-03T12:25:00+00:00,17.613,16.434,-0.206,-0.27,11.292
2026-03-03T12:30:00+00:00,15.647,14.825,-0.204,-0.225,11.3
2026-03-03T12:35:00+00:00,13.959,13.159,-0.2,-0.204,11.3
2026-03-03T12:40:00+00:00,13.58,14.114,-0.202,-0.217,11.3
2026-03-03T12:45:00+00:00,15.001,16.362,-0.242,-0.213,11.351
2026-03-03T12:50:00+00:00,16.772,18.042,-0.252,-0.294,11.357
2026-03-03T12:55:00+00:00,19.949,22.518,-0.287,-0.357,11.316
2026-03-03T13:00:00+00:00,21.495,20.694,-0.266,-0.289,11.326
2026-03-03T13:05:00+00:00,20.599,20.942,-0.3,-0.262,11.242
2026-03-03T13:10:00+00:00,19.628,18.34,-0.303,-0.097,11.211
2026-03-03T13:15:00+00:00,18.517,18.655,-0.263,-0.203,11.2
2026-03-03T13:20:00+00:00,21.806,25.035,-0.333,-0.364,11.29
2026-03-03T13:25:00+00:00,23.918,22.73,-0.303,-0.366,11.3
2026-03-03T13:30:00+00:00,24.494,26.129,-0.248,-0.48,11.3
2026-03-03T13:35:00+00:00,26.68,26.944,-0.231,-0.516,11.3
2026-03-03T13:40:00+00:00,28.103,29.148,-0.25,-0.556,11.3
2026-03-03T13:45:00+00:00,29.3,29.38,-0.23,-0.557,11.3
2026-03-03T13:50:00+00:00,30.566,31.775,-0.265,-0.598,11.272
2026-03-03T13:55:00+00:00,34.534,36.915,-0.285,-0.718,11.255
2026-03-03T14:00:00+00:00,37.843,38.269,-0.3,-0.733,11.3
2026-03-03T14:05:00+00:00,37.874,37.203,-0.295,-0.721,11.3
2026-03-03T14:10:00+00:00,37.202,36.853,-0.248,-0.748,11.3
2026-03-03T14:15:00+00:00,37.56,38.172,-0.24,-0.775,11.3
2026-03-03T14:20:00+00:00,38.658,39.229,-0.254,-0.772,11.3
2026-03-03T14:25:00+00:00,40.994,42.549,-0.24,-0.818,11.3
2026-03-03T14:30:00+00:00,43.146,43.54,-0.266,-0.859,11.3
2026-03-03T14:35:00+00:00,44.719,46.083,-0.281,-0.898,11.3
2026-03-03T14:40:00+00:00,45.917,45.669,-0.267,-0.878,11.286
2026-03-03T14:45:00+00:00,45.916,46.038,-0.269,-0.874,11.3
2026-03-03T14:50:00+00:00,45.818,45.47,-0.283,-0.882,11.3
2026-03-03T14:55:00+00:00,47.366,49.256,-0.3,-0.939,11.3
2026-03-03T15:00:00+00:00,50.978,52.799,-0.308,-0.993,11.3
2026-03-03T15:05:00+00:00,55.517,58.403,-0.397,-1.072,11.283
2026-03-03T15:10:00+00:00,57.427,56.712,-0.341,-1.094,11.3
2026-03-03T15:15:00+00:00,55.862,55.256,-0.303,-1.071,11.3
2026-03-03T15:20:00+00:00,54.458,53.975,-0.32,-1.059,11.3
2026-03-03T15:25:00+00:00,53.438,53.01,-0.308,-1.051,11.284
2026-03-03T15:30:00+00:00,51.947,50.838,-0.305,-0.976,11.23
2026-03-03T15:35:00+00:00,49.043,47.133,-0.304,-0.91,11.219
2026-03-03T15:40:00+00:00,46.195,45.325,-0.299,-0.886,11.212
2026-03-03T15:45:00+00:00,44.375,43.851,-0.3,-0.863,11.2
2026-03-03T15:50:00+00:00,42.248,40.464,-0.287,-0.797,11.239
2026-03-03T15:55:00+00:00,42.266,43.682,-0.314,-0.843,11.268
2026-03-03T16:00:00+00:00,47.464,51.429,-0.336,-1.014,11.3
2026-03-03T16:05:00+00:00,53.616,55.767,-0.355,-1.091,11.3
2026-03-03T16:10:00+00:00,58.45,61.023,-0.342,-1.181,11.3
2026-03-03T16:15:00+00:00,62.666,64.372,-0.322,-1.237,11.298
2026-03-03T16:20:00+00:00,65.535,66.726,-0.356,-1.289,11.265
2026-03-03T16:25:00+00:00,67.622,68.203,-0.314,-1.319,11.269
2026-03-03T16:30:00+00:00,68.614,68.87,-0.316,-1.305,11.247
2026-03-03T16:35:00+00:00,69.343,70.071,-0.3,-1.354,11.3
2026-03-03T16:40:00+00:00,70.428,70.812,-0.3,-1.371,11.254
2026-03-03T16:45:00+00:00,71.609,72.632,-0.309,-1.405,11.221
2026-03-03T16:50:00+00:00,73.781,75.047,-0.307,-1.463,11.2
2026-03-03T16:55:00+00:00,77.848,80.158,-0.314,-1.566,11.2
2026-03-03T17:00:00+00:00,81.156,82.113,-0.3,-1.624,11.218
2026-03-03T17:05:00+00:00,80.85,79.592,-0.3,-1.581,11.3
2026-03-03T17:10:00+00:00,79.143,78.484,-0.318,-1.571,11.3
2026-03-03T17:15:00+00:00,80.954,83.472,-0.287,-1.673,11.3
2026-03-03T17:20:00+00:00,85.457,87.439,-0.3,-1.759,11.3
2026-03-03T17:25:00+00:00,87.565,88.085,-0.273,-1.741,11.3
2026-03-03T17:30:00+00:00,86.961,86.321,-0.251,-1.758,11.3
2026-03-03T17:35:00+00:00,85.016,83.666,-0.255,-1.713,11.3
2026-03-03T17:40:00+00:00,83.421,83.026,-0.245,-1.692,11.3
2026-03-03T17:45:00+00:00,82.622,82.275,-0.208,-1.664,11.3
2026-03-03T17:50:00+00:00,85.125,88.2,-0.249,-1.783,11.3
2026-03-03T17:55:00+00:00,89.847,91.488,-0.251,-1.85,11.3
2026-03-03T18:00:00+00:00,90.497,89.103,-0.235,-1.812,11.3
2026-03-03T18:05:00+00:00,90.547,92.022,-0.259,-1.861,11.283
2026-03-03T18:10:00+00:00,90.6,89.092,-0.229,-1.825,11.3
2026-03-03T18:15:00+00:00,89.828,90.112,-0.218,-1.839,11.3
2026-03-03T18:20:00+00:00,91.17,92.193,-0.214,-1.889,11.3
2026-03-03T18:25:00+00:00,91.195,90.54,-0.203,-1.87,11.314
2026-03-03T18:30:00+00:00,88.897,87.51,-0.2,-1.834,11.35
2026-03-03T18:35:00+00:00,86.413,85.194,-0.2,-1.791,11.386
2026-03-03T18:40:00+00:00,84.576,84.028,-0.207,-1.762,11.38
2026-03-03T18:45:00+00:00,85.822,87.929,-0.203,-1.819,11.4
2026-03-03T18:50:00+00:00,87.306,86.771,-0.2,-1.786,11.4
2026-03-03T18:55:00+00:00,85.182,83.691,-0.2,-1.73,11.4
2026-03-03T19:00:00+00:00,82.825,82.049,-0.2,-1.707,11.4
2026-03-03T19:05:00+00:00,81.013,79.81,-0.2,-1.681,11.368
2026-03-03T19:10:00+00:00,80.509,80.832,-0.209,-1.693,11.4
2026-03-03T19:15:00+00:00,80.788,80.699,-0.2,-1.688,11.4
2026-03-03T19:20:00+00:00,80.598,80.796,-0.213,-1.701,11.4
2026-03-03T19:25:00+00:00,78.672,76.433,-0.2,-1.627,11.4
2026-03-03T19:30:00+00:00,75.447,73.842,-0.18,-1.563,11.403
2026-03-03T19:35:00+00:00,75.09,75.887,-0.183,-1.606,11.493
2026-03-03T19:40:00+00:00,76.623,77.432,-0.18,-1.616,11.492
2026-03-03T19:45:00+00:00,78.729,80.064,-0.2,-1.67,11.443
2026-03-03T19:50:00+00:00,79.821,79.557,-0.156,-1.633,11.404
2026-03-03T19:55:00+00:00,78.577,77.498,-0.146,-1.604,11.436
2026-03-03T20:00:00+00:00,77.074,76.646,-0.17,-1.588,11.436
2026-03-03T20:05:00+00:00,76.549,76.725,-0.165,-1.582,11.428
2026-03-03T20:10:00+00:00,75.762,74.68,-0.2,-1.54,11.451
2026-03-03T20:15:00+00:00,73.998,73.08,-0.162,-1.517,11.498
2026-03-03T20:20:00+00:00,72.787,72.431,-0.149,-1.505,11.354
2026-03-03T20:25:00+00:00,71.66,70.706,-0.143,-1.455,11.281
