id,Company,Unit,Default/Market,Location,Apr 20 -LEAD,Apr 20 - LAG,Apr 20 - TOTAL,May 20 -LEAD,May 20 - LAG,May 20 - TOTAL,Jun 20 -LEAD,Jun 20 - LAG,Jun 20 - TOTAL,Jul 20 -LEAD,Jul 20 - LAG,Jul 20 - TOTAL,Aug 20 -LEAD,Aug 20 - LAG,Aug 20 - TOTAL,Sep 20 -LEAD,Sep 20 - LAG,Sep 20 - TOTAL,Oct 20 -LEAD,Oct 20 - LAG,Oct 20 - TOTAL,Nov 20 -LEAD,Nov 20 - LAG,Nov 20 - TOTAL,Dec 20 -LEAD,Dec 20 - LAG,Dec 20 - TOTAL,Jan 21 -LEAD,Jan 21 - LAG,Jan 21 - TOTAL,Feb 21 -LEAD,Feb 21 - LAG,Feb 21 - TOTAL,Mar 21 -LEAD,Mar 21 - LAG,Mar 21 - TOTAL,Apr 21 -LEAD,Apr 21 - LAG,Apr 21 - TOTAL,May 21 -LEAD,May 21 - LAG,May 21 - TOTAL,Jun 21 -LEAD,Jun 21 - LAG,Jun 21 - TOTAL,Jul 21 -LEAD,Jul 21 - LAG,Jul 21 - TOTAL,Aug 21 -LEAD,Aug 21 - LAG,Aug 21 - TOTAL,Sep 21 -LEAD,Sep 21 - LAG,Sep 21 - TOTAL,Oct 21 -LEAD,Oct 21 - LAG,Oct 21 - TOTAL,Nov 21 -LEAD,Nov  21 - LAG,Nov  21 - TOTAL,Dec 21 - LEAD,Dec 21 - LAG,Dec 21 - Total,Jan 22 - LEAD,Jan 22 - LAG,Jan 22 - Total,Feb 22 - LEAD,Feb 22 - LAG,Feb 22 - Total,Mar 22 - LEAD,Mar 22 - LAG,Mar 22 - Total,Apr 22 - LEAD,Apr 22 - LAG,Apr 22 - Total,May 22 - LEAD,May 22 - LAG,May 22 - Total,Jun 22 - LEAD,Jun 22 - LAG,Jun 22 - Total,Jul 22 - LEAD,Jul 22 - LAG,Jul 22 - Total,Aug 22 - LEAD,Aug 22 - LAG,Aug 22 - Total,Sep 22 - LEAD,Sep 22 - LAG,Sep 22 - Total,Oct 22 - LEAD,Oct 22 - LAG,Oct 22 - Total,Nov 22 - LEAD,Nov 22 - LAG,Nov 22 - Total,Dec 22 - LEAD,Dec 22 - LAG,Dec 22 - Total,Jan 23 - LEAD,Jan 23 - LAG,Jan 23 - Total,Feb 23 - LEAD,Feb 23 - LAG,Feb 23 - Total,Mar 23 - LEAD,Mar 23 - LAG,Mar 23 - Total,Apr 23 - LEAD,Apr 23 - LAG,Apr 23 - Total,May 23 - LEAD,May 23 - LAG,May 23 - Total,June 23 - LEAD,June 23 - LAG,June 23 - Total,July 23 - LEAD,July 23 - LAG,July 23 - Total,Aug 23 - LEAD,Aug 23 - LAG,Aug 23 - Total,Sep 23 - LEAD,Sep 23 - LAG,Sep 23 - Total,Oct 23 - LEAD,Oct 23 - LAG,Oct 23 - Total,Nov 23 - LEAD,Nov 23 - LAG,Nov 23 - Total,Dec 23 - LEAD,Dec 23 - LAG,Dec 23 - Total,Jan 24 - LEAD,Jan 24 - LAG,Jan 24 - Total,Feb 24 - LEAD,Feb 24 - LAG,Feb 24 - Total,Mar 24 - LEAD,Mar 24 - LAG,Mar 24 - Total,Apr 24 - LEAD,Apr 24 - LAG,Apr 24 - Total,May 24 - LEAD,May 24 - LAG,May 24 - Total,June 24 - LEAD,June 24 - LAG,June 24 - Total,July 24 - LEAD,July 24 - LAG,July 24 - Total,Aug 24 - LEAD,Aug 24 - LAG,Aug 24 - Total,Sep 24 - LEAD,Sep 24 - LAG,Sep 24 - Total,Oct 24 - LEAD,Oct 24 - LAG,Oct 24 - Total,Nov 24 - LEAD,Nov 24 - LAG,Nov 24 - Total,Dec 24 - LEAD,Dec 24 - LAG,Dec 24 - Total
191,SSER,HADHW-1,D,SC,329.9,5310.41,5640.31,611.59,5187.95,5799.54,331.98,5686,6017.98,1420.09,4424.41,5844.5,1453.2,5666.78,7119.98,2767.82,3446.05,6213.87,328.74,6294.52,6623.26,40.65,6001.98,6042.63,777.23,3992.65,4769.88,29.19,5589.13,5618.32,181.19,4198.47,4379.66,711.39,4948.47,5659.86,457.25,5362.61,5819.86,429.46,5838.18,6267.64,158.06,5798.82,5956.88,0.05,8392.7,8392.75,165.79,5196.37,5362.16,374.86,5434.14,5809,303.45,3406.48,3709.93,537.54,3531.95,4069.49,599.78,4794.89,5394.67,1034.32,3634.08,4668.4,1195.56,2170.42,3365.98,655.31,5227.91,5883.22,72.41,5801.32,5873.73,507.7,5601.88,6109.58,297.53,6729.67,7027.2,7.46,5835.34,5842.8,57.21,7059.9,7117.11,239.32,4815.52,5054.84,450.95,4801.24,5252.19,484.29,4292.08,4776.37,743.65,4594.13,5337.78,897.97,3084.13,3982.1,1576.06,1746.73,3322.79,1057.35,2372.54,3429.89,403.15,3696.22,4099.37,125.68,1073.31,1198.99,0,0,0,0,0,0,0,0,0,0,0,0,889.54,2349.39,3238.93,400.83,3159.79,3560.62,1391.49,1922.71,3314.2,1353.29,2138.76,3492.05,1002.54,2153.77,3156.31,842.73,2717.6,3560.33,1334.66,2483.05,3817.71,407.69,3658.49,4066.18,596.91,1338.98,1935.89,293.42,2016.55,2309.97,1708.61,1004.02,2712.63,1003.24,1359.61,2362.85,1464.73,968.76,2433.49,961.95,1651.63,2613.58,2343.92,878.69,3222.61
192,STRA,STRNW-1,D,SC,0,0,0,0,0,0,2066.61,23.28,2089.89,2032.6,7.72,2040.32,1522.45,4.15,1526.6,1258.82,31.23,1290.05,1858.08,62.83,1920.91,1685.18,0.52,1685.7,442.01,841.27,1283.28,3.34,1879.98,1883.32,0.24,1860.13,1860.37,11.1,1194.68,1205.78,2.31,1655.35,1657.66,599.33,1735.03,2334.36,377.74,1433.93,1811.67,2.21,2162.96,2165.17,1.14,1116.83,1117.97,924.69,1017.05,1941.74,1.49,1887.75,1889.24,3.07,2116.83,2119.9,1.18,2097.22,2098.4,2.61,1776.08,1778.69,1.72,1577.18,1578.9,43.58,1640.17,1683.75,3.65,2345.58,2349.23,22.78,1383.08,1405.86,599.57,1914.01,2513.58,14.03,2033.93,2047.96,0,1878.85,1878.85,0,2682.93,2682.93,78.85,2229.68,2308.53,170.87,1683.3,1854.17,4.56,1849.93,1854.49,8.46,2635.11,2643.57,1.21,1393.43,1394.64,175.59,1667.23,1842.82,527.7,1549.13,2076.83,367.99,937.8,1305.79,72.73,2207.08,2279.81,183.15,755.78,938.93,274.26,1199.03,1473.29,62.37,1633.73,1696.1,127.36,1857.98,1985.34,92.22,1776.75,1868.97,39.34,3515.77,3555.11,164.95,2150.45,2315.4,34.49,2809.65,2844.14,5.23,3660.27,3665.5,108.28,2338.64,2446.92,153.76,2422.73,2576.49,292.85,1022,1314.85,22.86,1744.93,1767.79,45.19,1523.96,1569.15,0,2146.07,2146.07,25.9,1790.34,1816.24,0,2556.47,2556.47,11.4,2202.67,2214.07
193,SSEG,BHLAW-1,D,SC,3442.54,76.04,3518.58,3456.75,84.55,3541.3,2752.39,100.98,2853.37,3358.23,116.66,3474.89,3021.23,86.94,3108.17,3220.5,246.13,3466.63,3523.38,81.45,3604.83,3661.44,58.25,3719.69,3440.77,152.18,3592.95,1717.04,734.43,2451.47,877.67,652.7,1530.37,516.99,1444.78,1961.77,224.21,1586.58,1810.79,223.19,2371.3,2594.49,2354.27,252.67,2606.94,1936.45,122.11,2058.56,2791.82,132.31,2924.13,1982.72,395.43,2378.15,3248.08,121.38,3369.46,3504.54,105.61,3610.15,2677.75,231.03,2908.78,1820.36,775.22,2595.58,102.28,5359.11,5461.39,1704.31,224.83,1929.14,2014.7,100.56,2115.26,1903.39,264.2,2167.59,1492.05,232.42,1724.47,1627.16,170.83,1797.99,1886.37,168.7,2055.07,2059.5,193.47,2252.97,1843.97,208.33,2052.3,2081.42,134.67,2216.09,1955.05,133.84,2088.89,505.78,5300.39,5806.17,62.69,3348.5,3411.19,14.59,2344.82,2359.41,149.17,2181.22,2330.39,266.39,2507.58,2773.97,5.81,3154.43,3160.24,13.03,2739.17,2752.2,15.15,2454.76,2469.91,9.38,2881.65,2891.03,20,3309.55,3329.55,26.14,2298.66,2324.8,29.73,2942,2971.73,2434.17,140.55,2574.72,1691.49,199.33,1890.82,522.92,2000.7,2523.62,1988.78,100.46,2089.24,1968.05,81.05,2049.1,2060.28,146.64,2206.92,1928.75,95.99,2024.74,1623.02,233.59,1856.61,1540.57,84.13,1624.7,1942.98,156.38,2099.36,1447.71,140.41,1588.12,1384.12,308.32,1692.44
194,STRO,STLGW-1,D,SC,,,,,,,,,,,,,,,,,,,0,0,0,93.62,6.34,99.96,2735.74,58.46,2794.2,2700.08,89.59,2789.67,2120.66,121.97,2242.63,3145.97,207.1,3353.07,4984.01,3.37,4987.38,7283.8,0,7283.8,3109.63,67.76,3177.39,892.84,31.34,924.18,1855.59,16.34,1871.93,1381.98,56.14,1438.12,2295.54,47.23,2342.77,2249.59,22.8,2272.39,2683.22,131.15,2814.37,4933.42,4.89,4938.31,3179.61,12.27,3191.88,2604.82,64.02,2668.84,2646.04,14.36,2660.4,3074.72,55.96,3130.68,4458.21,90.44,4548.65,2281.44,27.05,2308.49,2494.12,26.78,2520.9,1826.61,42.1,1868.71,2316.77,55.22,2371.99,2067.27,53.04,2120.31,2293.43,57.78,2351.21,1948.34,82.3,2030.64,1992.06,52.28,2044.34,2971.04,3.73,2974.77,3116.09,5.58,3121.67,2759.8,5.04,2764.84,2719.27,2.17,2721.44,3208.84,1.38,3210.22,3094.1,0,3094.1,2593.79,2.2,2595.99,2534.39,5.45,2539.84,3078.15,10.12,3088.27,2149.67,106.33,2256,1693.2,402.25,2095.45,127.59,1312.17,1439.76,1268.59,458.94,1727.53,2515.81,25.95,2541.76,2905.57,7.67,2913.24,2620.25,7.57,2627.82,2829.41,2.45,2831.86,2319.03,27.72,2346.75,2880.17,0.96,2881.13,2415.15,16.04,2431.19,2397.88,27.54,2425.42,2232.55,23.02,2255.57
195,STRO,STLGW-2,D,SC,,,,,,,,,,,,,,,,,,,0,0,0,316.57,4.31,320.88,3795.78,40.92,3836.7,3645.06,67.62,3712.68,4959.14,5.73,4964.87,4437.48,91.27,4528.75,5597.01,4.04,5601.05,7729.64,0.03,7729.67,3269.75,73.44,3343.19,977,28.8,1005.8,1994.74,20.4,2015.14,1404.9,123.67,1528.57,2403.68,66.83,2470.51,2275.65,55.33,2330.98,2698.88,72.41,2771.29,4931.94,9.14,4941.08,3134.8,28.89,3163.69,2662.19,152.9,2815.09,2833.05,112.07,2945.12,3228.51,159.75,3388.26,4597.66,124.13,4721.79,2403.93,39.29,2443.22,2624.59,43.35,2667.94,2094.18,82.36,2176.54,2368.84,82.71,2451.55,2063.59,70.65,2134.24,2354.07,82.37,2436.44,1963.81,101.61,2065.42,2024.22,76.69,2100.91,3080.7,5.32,3086.02,3205.3,12.19,3217.49,2967.08,10.74,2977.82,2862.96,2.67,2865.63,3459.56,2.34,3461.9,3251.42,0,3251.42,2749.65,9.92,2759.57,2631.78,23.5,2655.28,3212.35,20.43,3232.78,2230.51,244.51,2475.02,1861.51,497.59,2359.1,141.44,1539.99,1681.43,1385.79,759.73,2145.52,2676.65,42.93,2719.58,3097.54,17.94,3115.48,2788.44,19.23,2807.67,3140.65,7.59,3148.24,2422.14,57.6,2479.74,3049.14,2.57,3051.71,2446.51,40.78,2487.29,2523.04,41.72,2564.76,2257.8,57.44,2315.24
196,STRO,STLGW-3,D,SC,,,,,,,,,,,,,,,,,,,0,0,0,252.8,5.43,258.23,3069.26,60.19,3129.45,2846.96,79.82,2926.78,3816.57,6.75,3823.32,3363.88,91.31,3455.19,5169.62,3.27,5172.89,7133.06,0,7133.06,3101.09,51.7,3152.79,906.91,20.15,927.06,1853.03,19.35,1872.38,1329.92,94.32,1424.24,2342.66,38.1,2380.76,2249.6,23.17,2272.77,2609.74,64.49,2674.23,4920.23,95.97,5016.2,3122.44,9.36,3131.8,2554.4,83.11,2637.51,2661.84,20.86,2682.7,2151.88,73.34,2225.22,2150.8,87.8,2238.6,2341.38,28.22,2369.6,2557.45,29.56,2587.01,2024.83,54.45,2079.28,2328.05,65.09,2393.14,2049.25,58.54,2107.79,1566.32,34.01,1600.33,0,0,0,1944,50.9,1994.9,2953.03,5,2958.03,2698.04,10.92,2708.96,2831.86,5.29,2837.15,2739.78,1.79,2741.57,3190.12,2.87,3192.99,3196.2,0,3196.2,2678.83,5.13,2683.96,2557.69,13.96,2571.65,3025.64,13.74,3039.38,2166.76,138.28,2305.04,1666.69,448.61,2115.3,131.12,1328.51,1459.63,1309.67,555.72,1865.39,2452.19,24.67,2476.86,2898.11,11.14,2909.25,2784.13,9.63,2793.76,3001.51,4.06,3005.57,2282.76,33.73,2316.49,2859.02,0.99,2860.01,2342.39,20.59,2362.98,2408.74,26.07,2434.81,2237.83,19.93,2257.76
197,WALX,WLNYO3,D,N,2796.74,3220.86,6017.6,2989.22,3001.38,5990.6,2772.54,4766.75,7539.29,2746.73,3697.23,6443.96,3245.38,3267.52,6512.9,1968.65,5789.66,7758.31,1684.87,8713.56,10398.43,1516.54,8990.73,10507.27,1639.9,9191.11,10831.01,1848.02,6382.63,8230.65,841.39,10446.58,11287.97,1740.99,7828.98,9569.97,3157.55,2326.82,5484.37,2809.09,4128.03,6937.12,2605.43,2748.75,5354.18,3833.45,610.91,4444.36,3041.46,2788.9,5830.36,2912.86,2479.05,5391.91,1115.19,8338.96,9454.15,1669.8,5583.92,7253.72,1567.77,7585.6,9153.37,1901.28,7201.19,9102.47,507.96,10776.42,11284.38,2246.17,4652.46,6898.63,2438.32,4111.94,6550.26,1798.92,5726.14,7525.06,2537.54,3588.87,6126.41,2437.6,3136.03,5573.63,3193.29,1762.23,4955.52,2047.48,4543.36,6590.84,1226.54,10018.41,11244.95,1202.54,8909.84,10112.38,2249.33,5847.54,8096.87,1404.55,8493.52,9898.07,1490,6280.51,7770.51,1973.16,7698.83,9671.99,3011.52,2611.69,5623.21,3332.4,2242.01,5574.41,3364.92,1664.9,5029.82,2471.08,4100.59,6571.67,3929.32,3298.05,7227.37,1863.57,4182.43,6046,1976.31,4651.81,6628.12,1846.09,4828.61,6674.7,1295.21,7731.48,9026.69,1836.53,6301.04,8137.57,1714.46,6068.67,7783.13,1932.81,4999.31,6932.12,2297.58,5617.93,7915.51,3510.93,1822.08,5333.01,2749.86,2152.56,4902.42,3702.92,1153.41,4856.33,6657.78,1545.93,8203.71,4808.63,2297.57,7106.2,6569.32,1697.84,8267.16,5067.35,2322.88,7390.23,9231.8,1354.99,10586.79
198,WALX,WLNYO4,D,N,506.61,3957.49,4464.1,471.01,3608.31,4079.32,414.5,4324.85,4739.35,398.6,4080.39,4478.99,122.34,800.5,922.84,0,0,0,0,0,0,0,0,0,255.92,6828.44,7084.36,576.06,5467.51,6043.57,128.03,7178.36,7306.39,304.84,4160.91,4465.75,503.44,2212.91,2716.35,608.79,3292.65,3901.44,499.32,2371.11,2870.43,934.46,1202.55,2137.01,797.91,2964.62,3762.53,828.63,2791.99,3620.62,401.21,7470.91,7872.12,381.61,4765.67,5147.28,397.07,6084.62,6481.69,611.97,5542.02,6153.99,218.11,8645.65,8863.76,830.32,4459.34,5289.66,769.52,3924.63,4694.15,389.54,4179.43,4568.97,626.7,3748.61,4375.31,868.63,3525.68,4394.31,871.11,2476.26,3347.37,667.25,3843.42,4510.67,302.18,7504.35,7806.53,228.63,7053.57,7282.2,269.94,5008.32,5278.26,560.8,7440.77,8001.57,381.82,5081.98,5463.8,289.16,6033.89,6323.05,462.73,2476.62,2939.35,788.03,2087.39,2875.42,727.55,2562.51,3290.06,545.31,4311.65,4856.96,469.99,4459.44,4929.43,374.21,4054.62,4428.83,339.6,5997.66,6337.26,604.54,6408.11,7012.65,309.4,8730.01,9039.41,400.2,6482.52,6882.72,493.86,6577.45,7071.31,576.23,6330.5,6906.73,774.46,6033.03,6807.49,1042.14,2985.13,4027.27,533.51,3586.43,4119.94,937.11,3106.94,4044.05,419.52,6364.89,6784.41,540.46,4286.33,4826.79,350.21,5337.26,5687.47,457.2,4241.94,4699.14,290.74,7622.65,7913.39
199,WEST,WTMSO-1,D,N,13783.55,1044.42,14827.97,15715.45,833.63,16549.08,10834.07,1892.8,12726.87,14367.55,1017.32,15384.87,11669.48,1695.27,13364.75,11236.63,1008.06,12244.69,8268.81,2093.23,10362.04,9018.76,2461.87,11480.63,9082.13,2161.33,11243.46,9264.14,2031.64,11295.78,7225.54,1640.27,8865.81,10112.93,1867.3,11980.23,13008.08,540.94,13549.02,14578.94,1115.67,15694.61,15356.48,267.31,15623.79,17024.91,302.67,17327.58,15693.67,1117.22,16810.89,15016.15,688.14,15704.29,9587.57,2268.89,11856.46,9779.86,1937.41,11717.27,11326.78,1795.6,13122.38,11491.59,1786.67,13278.26,3887.27,3258.83,7146.1,11416.99,1917.99,13334.98,13416.7,1556.89,14973.59,15207.35,562.12,15769.47,15232.38,17.52,15249.9,15549.23,238.35,15787.58,18103.46,52.99,18156.45,14483.03,582.85,15065.88,11366.29,1215.52,12581.81,14210.15,1460.62,15670.77,13876.07,406.78,14282.85,10299.91,2710.86,13010.77,14183.83,745.21,14929.04,12591.93,1556.84,14148.77,17588.33,349.11,17937.44,23180.23,64.58,23244.81,16985.15,109.39,17094.54,13209.86,608.64,13818.5,14921.4,324.57,15245.97,14489.16,349.34,14838.5,13637.23,1919.94,15557.17,9514.92,1398.05,10912.97,6613.57,2585.54,9199.11,9435.71,2560.84,11996.55,8697.41,1859.52,10556.93,8382.82,1654.7,10037.52,7017.61,2486.97,9504.58,13979.13,1286.42,15265.55,14458.09,200.15,14658.24,14707.08,178.39,14885.47,12883.94,482.36,13366.3,13943.45,5.85,13949.3,12345.25,103.98,12449.23,11414.12,609.54,12023.66,7201.97,3371.19,10573.16
200,WHIT,WHILW-2,D,SC,12119.66,0,12119.66,14142.25,0,14142.25,18142.82,0,18142.82,18158.56,0,18158.56,15865.18,253.28,16118.46,5762.33,132.39,5894.72,10310.11,1.82,10311.93,13369.63,0,13369.63,17592.51,115.29,17707.8,14929.83,243.98,15173.81,19728.46,0,19728.46,18704.95,0,18704.95,13860.27,0,13860.27,17701.36,0,17701.36,10528.31,339.24,10867.55,20265.98,0,20265.98,24385.4,0,24385.4,19947.61,0,19947.61,13312.69,15.98,13328.67,4886.91,73.73,4960.64,4062.02,25.51,4087.53,4129.8,58.93,4188.73,8275.59,3.06,8278.65,8431.75,11.74,8443.49,8317.61,0,8317.61,10558.03,0,10558.03,8819.63,11.38,8831.01,16483.45,0,16483.45,14525.69,0,14525.69,12262.34,4.15,12266.49,7231.16,198.41,7429.57,6888.53,2.42,6890.95,9723.04,7.23,9730.27,11556.24,1.49,11557.73,9689.94,1.51,9691.45,12970.8,0,12970.8,14782.93,0,14782.93,14409.67,0,14409.67,3864.62,876.47,4741.09,2142.05,221.37,2363.42,435.26,1108.81,1544.07,5798.05,1336.64,7134.69,2033.81,2075.32,4109.13,8452.72,439.42,8892.14,14091.21,0,14091.21,3156.49,283.42,3439.91,7430.52,287.97,7718.49,10595.62,5.7,10601.32,4581.56,119.95,4701.51,3040.13,243.04,3283.17,2316.37,320.51,2636.88,1532.24,341.34,1873.58,4251.21,84.54,4335.75,3608.26,78.36,3686.62,1131.32,984.59,2115.91,1360.27,1039.41,2399.68,2790.62,717.66,3508.28
201,HSEA,HOWAO-1,D,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551.95,21190.9,29742.85,9359.3,15132.67,24491.97,9531.85,12988.67,22520.52,10534.32,11182.4,21716.72,13177.8,6705.69,19883.49,8991.85,14512.83,23504.68,4312.16,34843.37,39155.53,6006.47,33905,39911.47,5921.04,29765.61,35686.65,5602.34,40226.46,45828.8,7968.2,20958.53,28926.73,7862.8,26346.86,34209.66,7888.74,18579.32,26468.06,13279.04,6716.56,19995.6,15312.13,3289.43,18601.56,10343.97,13823.41,24167.38,11360.15,11263.03,22623.18,11564.94,11041.71,22606.65,8015.27,24137.35,32152.62,5970.24,24215.1,30185.34,4455.65,39607.91,44063.56,6952.64,10859.29,17811.93,4438.79,20314.74,24753.53,3841.46,31235.91,35077.37,7625.61,4104.18,11729.79,24960.59,411.76,25372.35,17801.25,11461.72,29262.97,16338.54,15217.86,31556.4,14104.95,19315.1,33420.05,11313.76,22222.27,33536.03,8261.19,23028.48,31289.67,8458.21,22513.1,30971.31,5085.74,33076.53,38162.27
202,HSEA,HOWAO-2,D,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8796.57,18841.11,27637.68,9445.23,15307.69,24752.92,10036.7,12191.4,22228.1,10787.5,11104.95,21892.45,13276.9,6295.77,19572.67,9079.38,13279.81,22359.19,4315.47,34468.67,38784.14,5828.6,33033.73,38862.33,5908.93,27550.31,33459.24,5817.52,37275.36,43092.88,8591.52,20119.52,28711.04,7735.96,25623.91,33359.87,8049.65,17690.59,25740.24,12794.99,7653.53,20448.52,14326.44,4726.34,19052.78,10123.1,14499.15,24622.25,11453.85,10678.81,22132.66,11652.33,11416.44,23068.77,7670.96,24575.23,32246.19,6044.99,24192.82,30237.81,4676.92,36059.8,40736.72,6165.79,35021.29,41187.08,2250.11,10469.07,12719.18,7135.36,13520.45,20655.81,5569.95,34860.43,40430.38,9798.98,20150.5,29949.48,13626.74,8892.44,22519.18,11285.18,9980.79,21265.97,10457.42,15287.83,25745.25,11770.06,12447.11,24217.17,7449.08,20864.97,28314.05,8688.72,21102.15,29790.87,5093.01,32850.3,37943.31
203,HSEA,HOWAO-3,D,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269.23,20253.19,24522.42,5036.65,15212.5,20249.15,32215.63,7352.12,39567.75,5641.04,12022.31,17663.35,6550.32,7924.82,14475.14,4577.65,15559.79,20137.44,1981.67,32674.17,34655.84,2602.69,31633.66,34236.35,2437.93,31567.9,34005.83,2983.54,39177,42160.54,4497.39,24467.32,28964.71,4351.68,27889.38,32241.06,4193.81,20620.2,24814.01,6654.98,10360.59,17015.57,7042.01,8293.3,15335.31,5588.18,17043.38,22631.56,7859.5,13015.74,20875.24,6773.21,13786.61,20559.82,3789.63,31156.38,34946.01,4617.99,28983.72,33601.71,2889.88,42869.99,45759.87,6940.81,1972.96,8913.77,29083.43,288.45,29371.88,5052.49,23006.26,28058.75,6659.96,2766.51,9426.47,6574.5,3702.54,10277.04,1359.46,8637.03,9996.49,1723.73,9189.76,10913.49,1180.4,10946.82,12127.22,2085.12,16304.12,18389.24,4034.32,28085.99,32120.31,4996.43,29132.69,34129.12,2612.71,39130.13,41742.84
204,NSLL,EAG_NSL1,D,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33038.35,2571.7,35610.05,2409.7,1544.4,3954.1,1006.15,4720.85,5727,39277.55,6320,45597.55,107401.25,2940.8,110342.05,60256.6,5026.65,65283.25,72821.95,1288.15,74110.1,61554.05,2478.9,64032.95,54153.9,4120.4,58274.3,70739.85,5106.8,75846.65,74339.3,1527.1,75866.4,78722.6,843.55,79566.15,92383.9,1790.5,94174.4,227106.05,135.4,227241.45,178033.5,730.2,178763.7,141504.65,597.9,142102.55,135068.75,1136.2,136204.95,129606.45,3464.55,133071,113287.6,4193.95,117481.55,104979.55,4439.15,109418.7,138912.5,811.8,139724.3,149811.85,1526.9,151338.75,168621.25,1113.95,169735.2,221587.45,56.7,221644.15,200573.4,46.35,200619.75,254035.85,0.1,254035.95,236665,928.5,237593.5,204221.3,1003.05,205224.35,113207,500.85,113707.85,178730.5,649.8,179380.3,133254.1,3322,136576.1,170282.95,4233.65,174516.6,150462.05,4485.85,154947.9,176911.15,1473.95,178385.1,165770.15,1648.95,167419.1,208612.5,239.5,208852,176173.75,1586.75,177760.5,148266,790.35,149056.35,128001.75,3067.65,131069.4,188508.7,309.6,188818.3,86145.05,2828.15,88973.2,125579.3,1141.5,126720.8,104236.3,9337.4,113573.7
205,IFA2,EAG-IFA2,D,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90487.91,413.27,90901.18,104665.44,16.83,104682.27,106709.86,113.58,106823.44,68248.08,262.67,68510.75,96116.95,710.35,96827.3,80152.49,1002.26,81154.75,45775.46,2072.78,47848.24,49807.15,1453.5,51260.65,58842.55,1048.05,59890.6,46824.4,2702.55,49526.95,60984.8,2094.65,63079.45,54134.85,2775.4,56910.25,36388.7,1543.65,37932.35,43531.3,1331.85,44863.15,83101.95,88.45,83190.4,66879.7,483.75,67363.45,93791.4,79.7,93871.1,78752.75,1042.5,79795.25,67475.75,1350,68825.75,81086.4,1792.2,82878.6,89074.9,469,89543.9,129787.9,270.9,130058.8,160553.55,98.75,160652.3,185936.05,0,185936.05,126827.4,180.2,127007.6,149164.5,343.9,149508.4,151202.8,168.9,151371.7,136899.55,73.75,136973.3,141981.1,133.25,142114.35,79708.25,987.85,80696.1,115458.9,2317,117775.9,144697.4,70.8,144768.2,99723.15,2162.35,101885.5,75203.1,1016.65,76219.75,146227.4,341,146568.4,141453.9,210.95,141664.85,120462.55,377.25,120839.8,126265.9,79.55,126345.45,119720.8,121.15,119841.95,18448.7,72.3,18521,0,0,0,90195,464.6,90659.6,132576.65,1286.8,133863.45
206,LONA,LARYO-1,D,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,32849.42,0,32849.42,29760.75,1.57,29762.32,31119.81,0,31119.81,33082.72,0,33082.72,24051.13,0,24051.13,34646.26,0,34646.26,32042.45,0,32042.45,33212.1,0,33212.1,30932.22,1.17,30933.39,35508.16,0,35508.16,23617.21,3.79,23621,30984.44,0.29,30984.73,29685.55,0,29685.55,26315.94,0,26315.94,30319.26,0,30319.26,32284.06,0,32284.06,31929.16,0,31929.16,34313.09,0,34313.09,33058.22,0,33058.22,36310.7,0,36310.7,36283.02,0,36283.02,33923.94,2.75,33926.69,37572.95,0,37572.95,34270,0,34270,31225.75,0,31225.75,28579.58,0,28579.58,27320.86,0,27320.86,33922.44,0,33922.44,29949.94,0,29949.94,30573.63,0,30573.63,31356.08,0,31356.08,33587.09,0,33587.09,33471.37,0,33471.37,34081.6,0,34081.6,31985.56,0,31985.56,17282.26,0,17282.26,23445.24,0,23445.24,29039.38,0,29039.38,26364.12,0,26364.12
